day,winter,relative_latitude,relative_longitude,s0,s1,s2,s3,s4,label
-0.082242832,-0.05374739,-0.38358146,1.118550085,0.721404571,-2.458074407,-0.304748593,1.952851385,-0.214629347,0
-0.088928693,-0.05374739,1.183227476,0.559372939,-1.239178565,0.919640168,0.528727742,-0.038218259,0.003035159,0
-0.082242832,-0.05374739,-0.000983261,-0.20274563,-1.180523838,0.305281087,-1.763944454,-0.71722222,3.692875806,0
-0.082242832,-0.05374739,0.113157786,0.897391018,0.326936332,-0.285512746,-0.439879223,0.01373654,0.326472725,0
-0.075556971,-0.05374739,-0.439478288,1.037542586,1.044860632,-0.476743851,0.318968092,-1.009294502,0.077302505,0
-0.075556971,-0.05374739,0.293108586,0.898308281,-0.222439783,2.273783995,-1.568827475,-0.985689466,0.630289285,0
-0.082242832,-0.05374739,-1.970682075,-0.639523524,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.075556971,-0.05374739,0.37661568,-0.43868102,-0.770915575,-1.657934839,0.523567201,1.54094873,0.52581758,0
-0.082242832,-0.05374739,-0.98184084,-0.472643719,-1.44781287,0.487527808,0.233889735,-0.437133974,1.488684822,0
-0.075556971,-0.05374739,-0.981327304,-0.473259223,-1.723879583,0.668625019,0.238700016,-0.159972803,1.270171919,0
-0.075556971,-0.05374739,-1.920167551,-0.570702014,0.187704034,-1.893542004,0.78597201,1.0704527,-0.267130832,0
-0.108986277,-0.05374739,0.62100961,-0.517389368,-0.270429479,1.609258442,-0.324011864,-1.007864698,0.210391494,0
-0.088928693,-0.05374739,0.204690631,1.749844824,-0.273062225,-0.245592073,-0.625120125,0.579463839,0.511954602,0
-0.075556971,-0.05374739,0.390952589,-0.630722453,-1.535821581,-0.453497728,1.748871252,1.276429286,-0.907451035,0
-0.095614554,-0.05374739,-0.28711811,1.046741302,-0.642845611,-0.23472259,0.694374453,-0.676865283,1.090402882,0
-0.075556971,-0.05374739,0.202222572,-0.520687567,0.867543234,0.043729434,0.049692627,-1.460227292,0.415468963,0
-0.06887111,-0.05374739,-1.781952058,-0.655712756,1.797176318,-1.119121556,0.333356931,0.465782631,-1.742589404,0
-0.06887111,-0.05374739,-0.100407159,-0.556797831,0.008510541,0.366213906,-0.004876148,-0.049097384,-0.338775848,0
-0.06887111,-0.05374739,1.05521535,-0.38926868,0.22129922,0.284915078,0.819123983,-0.334953159,-0.978372203,0
-0.06887111,-0.05374739,1.892705239,1.648948725,2.286189109,-1.17987936,-0.601723095,0.086648554,-0.944017836,0
-0.06887111,-0.05374739,0.530286356,1.600423331,0.408510376,-0.14544497,-0.586160249,0.575979827,-0.394223222,0
-0.06887111,-0.05374739,0.200839112,0.872623509,-2.187088275,0.824235621,0.825352032,-0.517523484,1.578759127,0
-0.06887111,-0.05374739,1.844630712,1.913078844,0.081650632,-0.908743176,0.0454862,1.291717203,-0.750791344,0
-0.06887111,-0.05374739,1.926076647,1.290665551,1.037474359,-1.884446451,0.594289976,-0.821385327,1.045566461,0
-0.062185249,-0.05374739,-0.11684732,-0.616185846,-0.952429448,-0.514320982,-0.214639525,0.23270778,1.66904697,0
-0.062185249,-0.05374739,1.664921246,0.658201143,1.25144879,-0.195607023,-1.613572843,-0.131185674,0.374824082,0
-0.062185249,-0.05374739,-0.256387343,2.900354082,1.248403938,-0.179582453,-0.081463522,-0.938892921,-0.109110498,0
-0.062185249,-0.05374739,0.577436238,1.667259436,-0.608817239,0.525906271,-0.765011591,0.229897246,0.624350719,0
-0.088928693,-0.05374739,-0.137757768,0.928040008,0.576539504,0.045889915,-1.035702912,0.04974376,0.195042022,0
-0.062185249,-0.05374739,0.399758465,-0.648611548,1.662012085,-0.838596378,-0.818571394,-1.73483152,1.703116778,0
-0.102300416,-0.05374739,0.689252343,-0.487095721,-0.518260737,-0.515363299,1.248452976,-0.026177966,-0.110188373,0
-0.06887111,-0.05374739,-0.159395023,-0.492213639,0.831567838,-0.273069209,0.058956381,-0.533825432,-0.20740687,0
-0.062185249,-0.05374739,-1.640986482,-0.621428557,-0.087189399,0.527875171,1.205311545,-0.550574854,-1.04510852,0
-0.062185249,-0.05374739,0.524366663,-0.393651942,0.831797003,-0.332088431,-1.503606327,0.931170201,-0.222601313,0
-0.062185249,-0.05374739,0.00088006,-0.545655308,-1.917523772,-1.227794689,1.650882701,0.444300519,1.33017363,0
-0.062185249,-0.05374739,1.887349594,1.640347887,-0.584156294,-2.125465713,-2.487215971,1.243843528,4.004467759,0
-0.055499388,-0.05374739,1.608244292,3.212277054,-1.498014758,1.419956393,-1.346821263,0.877983632,0.616967036,0
-0.055499388,-0.05374739,0.172680233,-0.519000395,-0.582417335,-1.956007111,1.579241985,1.125186759,-0.068121317,0
-0.055499388,-0.05374739,-0.188192315,-0.324717625,0.091120788,-1.338517926,0.772185208,-0.024772699,0.452667085,0
-0.055499388,-0.05374739,0.351030092,-0.536471398,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.055499388,-0.05374739,0.148239577,-0.47836445,-0.105124269,0.461650692,1.139053663,-0.810666858,-0.597216785,0
-0.055499388,-0.05374739,-0.532345484,-0.380748217,-0.057287509,-0.5657528,1.049353727,-0.155552822,-0.205934559,0
-0.055499388,-0.05374739,0.376402408,-0.467912165,-0.677725372,-0.944710274,0.340336822,0.667095391,0.666152428,0
-0.055499388,-0.05374739,-1.795035996,-0.660452065,-1.084497903,-0.305483388,1.101294494,-0.15594372,0.830180031,0
-0.095614554,-0.05374739,0.483522327,1.131339592,0.579987696,-1.946037204,-2.00855716,1.883641718,1.140317787,0
-0.048813527,-0.05374739,-0.471593918,3.063428057,0.400388432,-0.156933515,-0.100947558,0.906166953,-1.231111293,0
-0.048813527,-0.05374739,0.025070963,-0.540526109,-1.651824188,-0.149392849,0.350558704,1.640230439,-0.078189651,0
-0.048813527,-0.05374739,0.363248315,1.453037302,1.243434157,-1.317872806,-0.165488134,0.062718581,0.10460614,0
-0.048813527,-0.05374739,-0.158989526,-0.550343149,-0.037322312,-0.455801223,0.538604333,-0.069842028,0.170619636,0
-0.055499388,-0.05374739,-0.039113996,-0.365344405,-0.802274541,-2.02082426,-0.244678382,2.340526827,0.778445312,0
-0.048813527,-0.05374739,1.472360757,-0.591555821,-0.349138185,0.053842717,-0.900676787,1.600236092,-0.520898069,0
-0.048813527,-0.05374739,-1.163673201,-0.592161454,-0.131071182,-0.63642826,0.683118991,0.523006844,-0.397967899,0
-0.048813527,-0.05374739,0.194375015,0.879105689,-1.507942925,-1.947893307,0.338459749,0.038017237,3.484905176,0
-0.048813527,-0.05374739,-0.164893785,-0.30459636,-0.249693705,-0.196490236,0.323297994,-0.102849197,0.273774739,0
-0.048813527,-0.05374739,0.164035714,0.877262702,-0.533791668,-0.437833403,-2.297751142,1.327652719,1.899549128,0
-0.048813527,-0.05374739,-0.157993323,-0.462157592,0.088786502,0.75403804,-1.615465207,1.409400795,-0.923560332,0
-0.048813527,-0.05374739,0.254872619,0.911386857,0.46123495,0.441298401,-0.591166769,0.294995871,-0.783248998,0
-0.048813527,-0.05374739,-0.242040612,2.941031625,-1.295334677,1.623818073,1.82963863,-1.457891713,-0.196300663,0
-0.055499388,-0.05374739,-0.158780464,-0.46957607,0.736969805,0.962230921,0.79362595,-1.446839811,-1.072001159,0
-0.055499388,-0.05374739,-1.58243358,-0.42672417,0.114705283,0.764781923,0.780755465,-1.418161658,-0.214359914,0
-0.048813527,-0.05374739,0.216581931,0.881387213,-0.235416547,-2.379350048,-1.245248105,3.018971225,0.55248086,0
-0.048813527,-0.05374739,0.200261034,0.879020378,1.221681705,-0.36170598,-0.235070459,0.138801514,-0.942137277,0
-0.048813527,-0.05374739,0.221438071,0.877992423,-0.271968402,-0.284521866,-1.806751585,1.2150803,0.920604515,0
-0.048813527,-0.05374739,1.22374068,0.762920699,0.012448224,0.110929538,-0.875952935,1.148464189,-0.692845113,0
-0.042127665,-0.05374739,-0.032878605,-0.330488414,0.012254483,1.585567187,-0.164896322,-0.928109952,-0.490714644,0
-0.042127665,-0.05374739,0.342573589,1.524749494,0.892406586,-1.756798254,-0.75578929,0.534782611,0.923621686,0
-0.048813527,-0.05374739,0.556501937,1.116917202,-0.303414316,-2.113364703,0.830906605,-0.093123442,1.861562494,0
-0.042127665,-0.05374739,0.264227108,1.476327742,0.195722135,-0.559617591,-1.86057191,2.025648977,-0.121117484,0
-0.048813527,-0.05374739,-0.74067545,-0.111011583,1.11952311,-0.28327452,0.964537851,-1.12736486,-0.645165487,0
-0.048813527,-0.05374739,-0.006996962,-0.229648013,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.048813527,-0.05374739,1.338915814,0.788615341,1.33715083,-0.334907389,-1.916450602,0.239981776,0.328839888,0
-0.042127665,-0.05374739,0.610994259,1.640071509,-0.219804965,0.789346458,0.820594218,-1.217687143,-0.007045589,0
-0.062185249,-0.05374739,-0.354851517,0.557275431,-1.65002753,1.683410253,-0.035256903,-0.914051897,1.375079352,0
-0.042127665,-0.05374739,1.89678827,1.657280941,1.375652838,1.398501375,-0.245640619,-1.848402035,-0.644521667,0
-0.055499388,-0.05374739,1.45030257,2.600433788,1.470889308,-0.544855011,-2.140097449,1.184500733,-0.461902591,0
-0.06887111,-0.05374739,1.429313548,3.174065052,0.902118339,-0.626376811,-1.305629537,0.841486347,-0.233501461,0
-0.042127665,-0.05374739,-0.602633942,2.846007841,0.137474013,-0.030246096,0.233694583,-0.141426665,-0.14814368,0
-0.042127665,-0.05374739,0.264020852,1.476261468,1.144988702,-1.829724687,-0.972723243,0.975555627,0.389274389,0
-0.042127665,-0.05374739,2.146528023,2.258832672,-1.920275025,0.589505792,0.517497988,-1.04286613,2.324300547,0
-0.042127665,-0.05374739,2.692772961,-0.553571548,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.048813527,-0.05374739,0.691428557,1.106328843,2.742396059,-1.117852152,-2.508967504,0.702044167,-0.433212554,0
-0.035441804,-0.05374739,0.567455964,-0.297482461,0.705255083,-0.592793393,-0.585926439,-0.169166201,0.529649288,0
-0.035441804,-0.05374739,0.835718084,2.118024708,0.181707175,-0.269574869,0.636254951,0.021306931,-0.415305189,0
-0.035441804,-0.05374739,1.936316495,1.732975224,-1.031460762,-0.890317026,-2.075908066,2.561471459,1.246536086,0
-0.035441804,-0.05374739,-0.420819821,1.126206868,1.153846675,-2.43811181,-1.98518812,1.668140845,1.140382499,0
-0.035441804,-0.05374739,0.17621465,0.893633836,1.027916618,0.285146097,-1.466242527,0.528363472,-0.68732378,0
-0.035441804,-0.05374739,-0.172455108,-0.472901765,-0.766409424,-0.700565867,0.321831677,0.13472412,1.225379467,0
-0.035441804,-0.05374739,2.626577355,-0.681818439,-1.015634001,-1.807219305,0.38665736,1.360565976,1.162595343,0
-0.042127665,-0.05374739,-0.818774984,0.714006121,0.740175966,-0.815966605,-0.713736797,0.644129527,-0.104718896,0
-0.035441804,-0.05374739,0.448155706,-0.498207928,-0.223041086,-1.689982352,-1.179094681,1.302932898,1.645872149,0
-0.035441804,-0.05374739,-0.190970459,-0.420385115,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.035441804,-0.05374739,-0.371837486,-0.414027023,0.071987255,0.643301086,0.318153508,-0.724970345,-0.277597856,0
-0.035441804,-0.05374739,-0.665899868,-0.542444535,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.035441804,-0.05374739,-0.497246855,1.037300756,-1.427693543,-0.333223409,0.009903665,1.24706598,0.636582713,0
-0.035441804,-0.05374739,0.150636077,-0.513635006,-0.311779491,0.82323882,-1.541016478,0.999588579,-0.082666158,0
-0.028755943,-0.05374739,1.370017001,1.733250192,0.568177158,-0.570561202,-1.994068594,0.879161412,0.833291498,0
-0.028755943,-0.05374739,-0.163110441,2.936231682,-1.814821412,-0.756731146,1.464020983,1.139562185,0.279008836,0
-0.028755943,-0.05374739,-0.219882805,-0.433920559,-1.714210268,-1.054375463,1.489183569,0.099828995,1.558587043,0
-0.028755943,-0.05374739,0.498332082,-0.631340777,-0.525674665,-0.288078221,-0.035197411,1.441956887,-0.604738447,0
-0.035441804,-0.05374739,-1.929016924,-0.558179014,0.586133969,-1.085029905,0.41181899,0.069178742,0.035754588,0
-0.048813527,-0.05374739,1.813271354,-0.450464428,0.570052118,2.040201257,-2.400547775,-0.561949,0.058418706,0
-0.035441804,-0.05374739,-0.374253629,1.093279175,0.404354207,0.539615233,-0.778177982,-1.69654553,1.471623489,0
-0.028755943,-0.05374739,-0.374723669,1.103009494,0.745601328,-0.419863324,-1.37419914,0.279180088,0.399494729,0
-0.028755943,-0.05374739,-0.757392023,-0.522309169,-0.88211126,-1.336600713,-0.108419271,1.178890514,1.164107227,0
-0.022070082,-0.05374739,0.657661473,0.713473812,-0.057063484,-1.417199072,-0.81263746,2.126324766,-0.105944356,0
-0.022070082,-0.05374739,0.25915489,1.492109458,0.022321599,-2.397038893,1.529909777,0.79559988,0.088679872,0
-0.022070082,-0.05374739,0.229278612,0.902893185,1.037719224,-0.4049825,-2.272928973,2.146916593,-1.038052267,0
-0.028755943,-0.05374739,-0.414632135,1.741414607,-0.315187755,-0.503315808,-2.024513381,2.142288875,0.552907413,0
-0.022070082,-0.05374739,0.876980545,-0.661900227,0.290955576,-1.015498916,1.989087109,-1.046164439,-0.043053558,0
-0.396478305,-0.05374739,0.037026806,-0.639959241,-1.345879415,-1.567642474,1.262150325,0.550619753,1.44229618,0
-0.022070082,-0.05374739,-0.118268663,-0.601689425,0.22596819,1.233367533,-0.251463025,-0.643495737,-0.50921684,0
-0.022070082,-0.05374739,0.522558063,1.621884886,0.110870328,-0.206726554,-1.169137525,1.57775012,-0.553621787,0
-0.022070082,-0.05374739,0.595116742,1.234221802,-0.084745053,-0.421256214,0.38346344,-0.523073273,0.590777719,0
-0.022070082,-0.05374739,-0.538715572,-0.305269677,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
-0.022070082,-0.05374739,-0.133283271,-0.539452326,-1.067856174,0.627500121,0.012778814,0.711551504,-0.127453926,0
-0.022070082,-0.05374739,-0.4899423,-0.343206712,0.758215278,-0.48800522,1.272443693,-0.675788364,-0.955672539,0
-0.022070082,-0.05374739,1.271154345,1.933701396,1.541920931,-1.236321805,-1.931410228,1.476644953,-0.163322997,0
-0.022070082,-0.05374739,-1.952826183,-0.618744452,-0.272687974,0.780675139,-0.211516111,0.550034761,-0.857415979,0
-0.022070082,-0.05374739,-0.213375212,-0.493050527,0.110125333,-0.668089312,1.46863506,-0.291393603,-0.52352458,0
-0.015384221,-0.05374739,-0.083990851,-0.647022377,0.783705973,1.177840821,1.043983794,-1.527830395,-1.555863333,0
-0.015384221,-0.05374739,0.479047831,1.684138906,0.625964399,0.303311441,1.488156392,-2.022824692,-0.235161742,0
-0.015384221,-0.05374739,0.102017146,0.878105936,0.90286943,-1.30579042,-2.642126257,1.965821205,0.566169586,0
-0.015384221,-0.05374739,0.274413638,1.483777242,2.885217052,-1.442925964,-2.92593272,0.401040154,0.523809032,0
-0.015384221,-0.05374739,-0.258504626,2.943502806,0.667153376,-0.320675732,0.84671756,-0.207663828,-1.028924475,0
-0.015384221,-0.05374739,-1.46336764,-0.281063384,0.880179917,0.872296157,0.784322582,-1.888420708,-0.630535383,0
-0.048813527,-0.05374739,1.790555112,-0.466188331,-1.297689204,-1.092945915,-0.193405667,0.864216589,1.976662929,0
-0.015384221,-0.05374739,0.06316662,0.798988661,0.227495837,-0.505215935,-1.108669794,0.322926448,1.117497972,0
-0.075556971,-0.05374739,0.045324759,-0.398049304,-1.292592827,0.306379634,1.839788644,0.384675825,-0.925522808,0
-0.015384221,-0.05374739,0.523514979,-0.598487113,-2.760126507,2.954168955,2.257412904,-0.460487347,-1.391482014,0
-0.015384221,-0.05374739,0.580558143,-0.282837981,0.280760947,-1.797334193,1.709742386,-0.785841134,0.681731749,0
-0.015384221,-0.05374739,0.277407861,-0.450943859,-0.784296795,-0.01867158,-2.12314731,0.945131506,2.117398378,0
-0.015384221,-0.05374739,-0.168822474,-0.41232011,0.045287656,0.95009061,-1.441985459,0.056527014,0.386395244,0
-0.015384221,-0.05374739,-0.428918533,-0.131680668,0.624116058,-0.441918691,-0.836727377,0.018125839,0.476053558,0
-0.015384221,-0.05374739,-1.790443639,-0.64049437,-0.792734652,0.293047461,0.222151171,0.33694098,-0.083013231,0
-0.015384221,-0.05374739,0.659976594,1.633951723,0.069171647,1.117607996,-0.334432601,-0.645917704,-0.055334397,0
-0.00869836,-0.05374739,0.802043606,-0.389093829,0.354969638,-0.258450638,1.315537149,-0.339853457,-1.072118347,0
-0.00869836,-0.05374739,0.0182154,-0.438409577,0.049801777,0.747217369,-0.270347006,-0.423432279,-0.16222739,0
-0.00869836,-0.05374739,-0.48439443,-0.345298579,0.456928137,-0.384888823,0.484374208,1.471546834,-2.23010736,0
-0.028755943,-0.05374739,0.752010346,-0.526783382,-1.122546204,-0.324337132,-0.604081729,0.186110371,2.074643341,0
-0.00869836,-0.05374739,2.705058534,-0.675038731,-2.230756075,1.367446096,-0.074530365,0.032161646,1.363702135,0
-0.00869836,-0.05374739,-0.054155263,-0.383458408,1.524411875,-1.074792232,-0.857408297,0.914478881,-0.858592069,0
-0.00869836,-0.05374739,-0.370823042,-0.525639094,-0.164200667,-0.461480995,0.076092068,0.774227612,-0.219591836,0
-0.00869836,-0.05374739,0.361121211,-0.512836896,0.727387822,1.077586797,-0.692673124,-0.835831864,-0.381556168,0
-0.00869836,-0.05374739,-0.780308908,3.10545717,0.968201101,-0.456406815,0.155575139,0.33749512,-1.220450205,0
-0.00869836,-0.05374739,1.713615944,0.684025513,0.046966365,-0.450052565,-0.093236993,0.359362367,0.063569811,0
-0.015384221,-0.05374739,-1.448047155,-0.306584585,1.329748379,-0.525522686,-0.665625676,-1.469709837,1.236909431,0
-0.00869836,-0.05374739,0.777048724,0.750763616,0.39160613,-0.668310884,1.082334918,-0.126485063,-0.579211254,0
-0.00869836,-0.05374739,0.331776709,2.049808126,-0.584317917,0.002335143,-0.599015336,0.746696748,0.381726012,0
-0.00869836,-0.05374739,-1.791974425,-0.657117205,-0.260564591,-0.109217789,0.97920838,-0.455490596,0.014682563,0
-0.00869836,-0.05374739,0.617413456,1.642824708,1.851235317,-0.28161549,0.199720476,-1.602806235,-0.227584306,0
-0.00869836,-0.05374739,0.337967201,1.415319535,0.247167674,0.062826355,-0.716154099,1.037324837,-0.718646351,0
-0.00869836,-0.05374739,-0.039174329,-0.659125171,0.008894236,-0.36649359,0.881984573,-0.526219105,0.086202755,0
-0.00869836,-0.05374739,0.427031987,-0.615302425,-1.353477122,1.797785488,-3.062624281,1.741778884,0.805194524,0
-0.015384221,-0.05374739,1.040063237,1.712620589,-0.537025956,-0.361918241,0.252219988,0.36453626,0.355868331,0
-0.00869836,-0.05374739,0.100538275,-0.490205672,-0.413322995,-0.140519499,0.495992164,-0.28020715,0.521562953,0
-0.00869836,-0.05374739,0.222657368,-0.513672374,0.948228293,0.232482843,-1.264685766,1.45581462,-1.843913223,0
-0.002012499,-0.05374739,-0.516136835,1.8742041,0.180660492,-0.637060793,0.553417165,1.014650536,-1.271237141,0
-0.002012499,-0.05374739,1.271551423,1.929623419,1.287912143,-0.143754029,0.563698587,-0.750428991,-1.121811397,0
-0.002012499,-0.05374739,1.38944016,0.843697648,0.547462264,-0.070256085,-0.995684967,-0.038854613,0.471110592,0
-0.002012499,-0.05374739,-0.010367216,3.00692297,-0.132245259,0.364992641,2.465639864,-2.76072393,0.505726219,0
-0.015384221,-0.05374739,0.217012684,0.8895058,0.96874586,-1.617031694,-0.177315721,1.000903327,-0.417929502,0
-0.002012499,-0.05374739,-1.880701063,-0.602592587,-0.266149264,-0.759067094,0.34161181,0.367482575,0.408492238,0
-0.002012499,-0.05374739,0.078888392,-0.412384269,-0.137664882,-0.069181584,-0.248025475,0.603729702,-0.187547615,0
-0.002012499,-0.05374739,-0.1425199,-0.535342622,-1.106811571,-0.823177129,0.231552066,0.597749264,1.313794781,0
-0.002012499,-0.05374739,-0.009167563,-0.637214503,0.204268776,1.047327767,1.212873547,-2.016039743,-0.260110974,0
-0.002012499,-0.05374739,2.623671529,-0.68476623,0.740135501,0.126578314,-0.018137319,-0.269737739,-0.773305858,0
-0.002012499,-0.05374739,1.387721358,0.843523502,0.176828765,0.578591041,-1.010040739,-0.118093211,0.198561797,0
-0.002012499,-0.05374739,1.496196675,0.975679865,-0.484802747,-0.463380309,-0.367901983,0.796958361,0.58438034,0
-0.002012499,-0.05374739,-0.199951723,1.886660827,0.981266526,0.01118083,-0.008038817,-0.803951791,-0.243241577,0
-0.002012499,-0.05374739,1.175621253,-0.389442826,-0.229789715,0.540331996,-0.816406013,0.511962359,-0.022475987,0
-0.002012499,-0.05374739,-0.377597224,1.093052855,0.655529376,-0.115900374,-1.153737516,1.739241944,-1.450949974,0
0.004673362,-0.05374739,0.37553529,-0.541446192,0.188897716,2.78253514,-1.243800329,-1.482487217,-0.067886773,0
0.004673362,-0.05374739,-0.284710385,-0.525216773,1.089569218,-0.293896577,-0.879165611,-0.284992093,0.249531577,0
0.004673362,-0.05374739,0.122432299,-0.381539277,-0.145965982,-0.67632552,0.739108066,-0.727217502,0.94688244,0
0.004673362,-0.05374739,-0.060222281,1.62994002,1.051413687,2.027640019,-1.312342695,-1.378724078,-0.383185287,0
0.004673362,-0.05374739,1.291322552,3.090243015,0.722247273,2.792659451,-1.057405752,-0.627943674,-1.90739455,0
0.004673362,-0.05374739,-0.725391446,-0.485533342,-1.984195882,0.980874506,-0.002589752,0.702658824,0.636224409,0
0.004673362,-0.05374739,2.551218082,0.989323887,0.722629772,-0.991395977,0.490640675,0.166768452,-0.525174108,0
0.004673362,-0.05374739,-0.03567499,-0.599977577,-1.135591744,1.226125551,-0.519094366,1.094188156,-0.695462544,0
0.004673362,-0.05374739,-1.796169703,-0.671658043,1.503940372,-0.392619149,-0.667410621,-0.211281332,-0.573340076,0
0.004673362,-0.05374739,0.171009137,0.933567557,1.039021092,-1.137860671,0.646137372,-0.944914296,0.435841443,0
0.004673362,-0.05374739,-0.689422894,2.796750611,1.422846136,-0.079393223,-0.127941797,-0.406106723,-1.074101374,0
0.004673362,-0.05374739,0.380730982,-0.644759184,1.324148723,-0.010853474,0.695493281,-0.488683636,-1.706813865,0
0.004673362,-0.05374739,0.166571121,2.243254009,1.832824982,-0.950350541,-2.296794877,0.38749314,0.513998134,0
0.004673362,-0.05374739,0.236879223,0.910891915,0.278043843,-0.130654094,-1.603898763,2.152641404,-0.90646172,0
0.004673362,-0.05374739,-0.410389151,-0.387300196,0.829243494,-0.164745292,0.684944648,-0.932857285,-0.343112393,0
0.004673362,-0.05374739,2.323577205,0.395440219,-0.262560728,-0.574796013,-0.072425551,-0.726630731,1.825894584,0
0.011359223,-0.05374739,0.208498653,0.954498918,0.732873274,-1.155418977,-0.630801482,1.037084806,-0.294036685,0
0.011359223,-0.05374739,0.544094295,1.600187141,0.009907008,-0.506004137,-1.688850443,0.612167409,1.602687931,0
0.011359223,-0.05374739,0.544094295,1.600187141,0.167772828,-0.594984339,-0.268957335,0.167185201,0.540216653,0
0.011359223,-0.05374739,-0.598957811,0.8487084,-0.624815903,-0.054406168,-0.637873813,0.640512616,0.678654788,0
0.011359223,-0.05374739,0.235149196,-0.408918976,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.011359223,-0.05374739,0.736050047,-0.521147256,0.610146027,2.293969247,-0.709167829,-0.92162072,-1.229896681,0
0.004673362,-0.05374739,0.569595697,-0.300623434,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.004673362,-0.05374739,-0.520360176,2.381143089,0.153879882,-0.618392369,-1.412156042,1.74771491,-0.051940689,0
-0.015384221,-0.05374739,1.623235048,3.217086868,0.059360594,-0.083214813,-1.01078355,0.285813153,0.656772863,0
0.004673362,-0.05374739,1.897290581,2.96518222,1.011672173,-0.577513722,-0.880800799,1.025044938,-0.991531907,0
0.011359223,-0.05374739,1.153969967,0.598634752,-0.559687656,-0.329877868,0.48159372,0.379138834,0.119068896,0
0.011359223,-0.05374739,-0.625771115,1.40581342,0.864355348,-0.345302632,-1.604894497,1.407696675,-0.627999487,0
0.011359223,-0.05374739,1.499188091,3.19946428,-0.150163473,-0.148240605,-1.283083682,1.607703842,-0.243458844,0
0.011359223,-0.05374739,-0.114261401,-0.563131951,-2.337845043,-0.373803463,0.351591329,1.503013293,1.166651725,0
0.011359223,-0.05374739,-0.159751411,-0.424245938,0.397475556,0.273046851,1.080911129,-0.52968625,-1.255755175,0
0.011359223,-0.05374739,0.417795358,-0.630462997,-1.302411491,0.316382899,0.726400909,0.45981728,0.07158028,0
0.011359223,-0.05374739,0.577151408,-0.356852849,0.276315484,0.143346383,-1.527888912,1.122991728,-0.263988037,0
0.011359223,-0.05374739,1.620619663,2.838748703,0.42080355,-0.292585408,-1.236009725,1.194880556,-0.321230085,0
0.018045085,-0.05374739,0.210211842,0.92823037,1.791109486,-0.726860295,-0.119702401,-1.387923281,0.171370751,0
0.018045085,-0.05374739,-0.692741233,-0.404416561,0.431922987,-0.293855173,0.302676567,-0.682540131,0.286021956,0
0.011359223,-0.05374739,-1.816765856,-0.670424215,1.457998854,-0.650234855,1.650549548,-1.341887471,-1.164962829,0
0.018045085,-0.05374739,0.08991959,-0.415207268,-1.440541757,1.129849464,-0.479259454,1.681091001,-0.899236376,0
0.018045085,-0.05374739,0.617413456,1.642824708,0.136119307,-0.77132323,-2.034421796,0.050412067,2.570498306,0
0.011359223,-0.05374739,0.03777466,0.931747132,0.229682646,-0.825029796,-1.531467593,1.852334261,-0.12710131,0
0.011359223,-0.05374739,0.163499728,1.656439823,0.859602658,0.072557154,-0.412683452,-0.886640943,0.434696203,0
0.018045085,-0.05374739,0.158802138,0.932058762,0.046077838,-0.95600925,-0.405858449,0.421761659,0.882014733,0
0.018045085,-0.05374739,-0.212178365,-0.482620098,0.044143147,1.64807424,-0.783590276,0.263497881,-1.284731397,0
0.018045085,-0.05374739,-1.050535372,-0.652826304,-0.749226084,1.013899091,0.153466359,0.736432024,-1.099114505,0
0.018045085,-0.05374739,0.541828283,-0.650284618,-1.764767917,0.669501734,0.745292726,-0.819181524,1.623478551,0
0.018045085,-0.05374739,-0.285887589,-0.412846779,-0.636421982,0.948038022,0.07312737,-0.169535316,-0.056777973,0
0.018045085,-0.05374739,-0.572012616,-0.52644214,0.170681042,-0.887428188,-0.972623134,0.91198737,0.645815172,0
0.004673362,-0.05374739,0.546283136,1.602034358,-0.580411635,0.974686039,0.791833647,-1.446006906,0.505648651,0
0.018045085,-0.05374739,-0.145030052,2.918786061,-1.229523278,0.325850497,1.700069071,-0.434291232,-0.010844594,0
0.004673362,-0.05374739,1.275467485,0.743493197,0.61630474,-1.262686022,-0.576099831,0.27098343,0.864548115,0
0.018045085,-0.05374739,2.442681029,0.54609554,0.154415955,-0.002303487,0.365180971,0.508713462,-1.150629997,0
0.018045085,-0.05374739,1.646007414,3.231409847,-0.286026318,0.776209299,-0.512232133,-0.032688727,0.09409995,0
0.011359223,-0.05374739,-0.536996771,0.591725316,-0.598252065,1.03729259,0.212350892,-0.576672015,0.075401659,0
0.018045085,-0.05374739,0.06417966,-0.550768996,0.248258189,-0.035425321,-1.570886034,1.574879747,-0.431860442,0
0.024730946,-0.05374739,0.545453902,-0.46379541,-0.252748121,0.836114211,2.188106941,-1.368014286,-1.108368184,0
0.024730946,-0.05374739,-0.135230779,-0.52058604,-1.156247265,-0.164462791,0.029442868,0.631595695,0.836782394,0
0.018045085,-0.05374739,0.176086968,-0.101688075,0.851413152,-0.217789404,0.635951424,-0.559389939,-0.737686505,0
