GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,FileName,FileType,S_0,S_1,S_2,S_3,S_4,max_pos,max_val,index
{202F2E76-F749-4545-BFCB-910797CE8B33},2020/7/18,"Found in the gravel, just off the Naches-Wenas Road, during a stop on a bike ride.",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,46.738012,-120.673055,ATT1451_hornet2.jpg,image/jpg,-6.380743980407715,-3.0304818153381348,6.1206254959106445,9.47940444946289,-5.4811506271362305,3,9.47940444946289,483
{202F2E76-F749-4545-BFCB-910797CE8B33},2020/7/18,"Found in the gravel, just off the Naches-Wenas Road, during a stop on a bike ride.",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,46.738012,-120.673055,ATT1452_hornet1.jpg,image/jpg,-3.4558157920837402,-7.19645357131958,8.548931121826172,2.462440013885498,-0.03421562910079956,2,8.548931121826172,484
{96B80547-B45B-4802-85F7-22639729BF9D},2020/7/16,This is the second one I have found.  I have the be. It is dried. I collected it after I stunned it.,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.333271,-119.566063,ATT1453_2F2A3E43-C450-4C3C-B844-87C84C27E610.jpg,image/jpg,2.0052242279052734,-13.754852294921875,-0.09092813730239868,5.967684268951416,6.335525989532471,4,6.335525989532471,485
{08ADAE58-D36F-4657-A459-E3C8386E1091},2020/7/26,Possible see one at the Semiahmoo spit near the small parking lot/pull off along side the trail.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,48.985448,-122.778977,ATT1454_E9AF44E8-0D1B-4B36-9621-6F331CB594CE.jpg,image/jpg,-13.978358268737793,-3.1845340728759766,4.638866901397705,13.576518058776855,-0.3548928499221802,3,13.576518058776855,486
{0CA085A9-7B24-48A0-8E5E-059988B99DE8},2020/8/1,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,Negative ID,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020/8/1,47.5854,-117.453417,ATT1455_1596301493982516746849881160872.jpg,image/jpg,-4.626875877380371,-0.7140582203865051,-0.9214524030685425,6.965272903442383,-0.28833526372909546,3,6.965272903442383,487
{0CA085A9-7B24-48A0-8E5E-059988B99DE8},2020/8/1,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,Negative ID,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020/8/1,47.5854,-117.453417,ATT1456_20200801_095628.jpg,image/jpg,-11.172748565673828,-5.739748477935791,6.7362260818481445,9.19465160369873,1.611279010772705,3,9.19465160369873,488
{0CA085A9-7B24-48A0-8E5E-059988B99DE8},2020/8/1,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,Negative ID,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020/8/1,47.5854,-117.453417,ATT1457_20200801_095619.jpg,image/jpg,-9.463966369628906,-5.956587791442871,8.021681785583496,7.288023948669434,0.651278018951416,2,8.021681785583496,489
{E45E2933-8196-4691-876B-8204CC3A7AAB},2020/8/1, ,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/1,47.23011,-122.137652,ATT1458_CFD9A5C0-5C10-4002-9375-6FBF589FB297.jpg,image/jpg,-6.409695625305176,-6.644071578979492,3.7421276569366455,10.4052095413208,-0.6204704642295837,3,10.4052095413208,490
{C94DB9AB-726A-40EF-9B7C-64B4A16C7F3F},2020/8/1,Found on the floor of our apartment parking garage. Was dead. We collected it and have it in a plastic bag. Quarter for comparison.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/1,47.698424,-122.327123,ATT1459_9F5AE757-0F41-4651-A415-11049F1B6608.jpg,image/jpg,-8.707413673400879,-6.852406978607178,4.1097493171691895,12.679512977600098,-0.777106523513794,3,12.679512977600098,491
{DCF85AF6-C6F7-4C59-868C-8461950FBAF0},2020/8/1,Found in road with body area partly damaged. Crunches up it measure about 1.5 inches. Chelan wa,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.83985,-120.01452,ATT1460_1AB241A9-4AF6-45C4-843A-EBD552B2B98D.jpg,image/jpg,-3.084562301635742,-9.100706100463867,-4.426986217498779,0.484968900680542,17.16911506652832,4,17.16911506652832,493
{DCF85AF6-C6F7-4C59-868C-8461950FBAF0},2020/8/1,Found in road with body area partly damaged. Crunches up it measure about 1.5 inches. Chelan wa,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.83985,-120.01452,ATT1461_9BCD42A6-EFC5-404B-A38B-F324A87A5BB9.jpg,image/jpg,1.2209842205047607,-5.779876232147217,-7.168905258178711,11.0137357711792,1.1942431926727295,3,11.0137357711792,494
{DCF85AF6-C6F7-4C59-868C-8461950FBAF0},2020/8/1,Found in road with body area partly damaged. Crunches up it measure about 1.5 inches. Chelan wa,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.83985,-120.01452,ATT1462_6122F76A-7A31-4E69-B86E-5A631DBF7317.jpg,image/jpg,5.401394367218018,-8.918182373046875,-5.233919143676758,13.150736808776855,-4.232600212097168,3,13.150736808776855,495
{4582B1F4-D42F-4390-AD7A-610EF599076C},2020/8/1,"It was dead laying in my driveway. I have it saved in a sandwich bag. I live in Vancouver, Washington",Negative ID,"Thanks for the submission. The photo is hard to see, but it looks like a Carrion beetle.",2020/8/1,45.65224,-122.534257,ATT1463_20200801_114109.jpg,image/jpg,-3.629124641418457,-0.4855113625526428,0.8739577531814575,4.08113956451416,-0.494723379611969,3,4.08113956451416,496
{D062F5FC-9C28-42E3-BE16-600E2C9BA32F},2020/8/1,"We found the dead specimen on the Possesssion Lane near 11900-13048 Possession Lane, Edmonds, WA  98026.  We have the specimen if you need to examine it.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.883075,-122.330345,ATT1464_Picture of bee on road.jpg,image/jpg,6.343688011169434,-7.564088821411133,-10.334583282470703,12.191854476928711,0.01347208023071289,3,12.191854476928711,497
{D062F5FC-9C28-42E3-BE16-600E2C9BA32F},2020/8/1,"We found the dead specimen on the Possesssion Lane near 11900-13048 Possession Lane, Edmonds, WA  98026.  We have the specimen if you need to examine it.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.883075,-122.330345,ATT1465_Picture of bee with ruler.jpg,image/jpg,5.569911003112793,-4.752556800842285,-3.461392402648926,3.7038192749023438,-0.5487958192825317,0,5.569911003112793,498
{D062F5FC-9C28-42E3-BE16-600E2C9BA32F},2020/8/1,"We found the dead specimen on the Possesssion Lane near 11900-13048 Possession Lane, Edmonds, WA  98026.  We have the specimen if you need to examine it.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.883075,-122.330345,ATT1466_Picture of bee face on.jpg,image/jpg,8.131038665771484,-15.193429946899414,2.263033866882324,5.541405200958252,-0.3198552131652832,0,8.131038665771484,499
{1677B5D8-F9E5-4A66-AE82-3BBECFF544D2},2020/8/1,I was told it was aggressive and hitting the window several times,Negative ID,"Thanks for the submission. That is a little hard to see, but it looks like a Robber fly.  ",2020/8/1,48.03273,-122.78529,ATT1468_E9C3AA12-ABE5-4F53-9BBC-83DAB0D341F3.jpg,image/jpg,-6.906278133392334,-1.5074093341827393,4.732902526855469,3.4514570236206055,0.8623865842819214,2,4.732902526855469,500
{56BFF69A-B324-40BC-87A6-361A6F62FA57},2020/8/1,Found by gardener earlier today,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/1,47.645965,-122.357125,ATT1469_CA5D77D3-CCD6-485A-AC30-C8B8649F3F96.jpg,image/jpg,-7.064380168914795,-4.470649242401123,-0.1948235034942627,11.724958419799805,0.38146084547042847,3,11.724958419799805,501
{722AC311-1E58-4B5B-AA40-DAC2B0EC5858},2020/8/1,"I'm not sure if this is one, it's big and had a black rump.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.57755,-122.127391,ATT1470_F970FAD1-2E74-47E1-B588-705ABB52F392.jpg,image/jpg,-13.212398529052734,-0.23500311374664307,10.97374439239502,2.398470401763916,0.6296308636665344,2,10.97374439239502,503
{0E2D4072-717D-4C03-9F43-7D91E6EBC8BC},2020/6/27,Recorded on Ring camera and compared to wire hanging in forground seems quite large and YELLOW FACE,Negative ID,"Thanks for the submission. That is a wasp of some sort, it is really hard to identify. Its coloring does not match the Asian giant hornet. Your county is currently Negative for them.",2020/8/1,47.161781,-122.190128,ATT1471_Screenshot_20200627-125908_Ring.jpg,image/jpg,-1.8954769372940063,-2.62504243850708,6.8954267501831055,4.365968704223633,-5.825613975524902,2,6.8954267501831055,504
{0E2D4072-717D-4C03-9F43-7D91E6EBC8BC},2020/6/27,Recorded on Ring camera and compared to wire hanging in forground seems quite large and YELLOW FACE,Negative ID,"Thanks for the submission. That is a wasp of some sort, it is really hard to identify. Its coloring does not match the Asian giant hornet. Your county is currently Negative for them.",2020/8/1,47.161781,-122.190128,ATT1472_Screenshot_20200627-103207_Ring.jpg,image/jpg,-1.8360867500305176,-4.260843753814697,7.786990165710449,1.1786572933197021,-2.1729767322540283,2,7.786990165710449,505
{0E2D4072-717D-4C03-9F43-7D91E6EBC8BC},2020/6/27,Recorded on Ring camera and compared to wire hanging in forground seems quite large and YELLOW FACE,Negative ID,"Thanks for the submission. That is a wasp of some sort, it is really hard to identify. Its coloring does not match the Asian giant hornet. Your county is currently Negative for them.",2020/8/1,47.161781,-122.190128,ATT1473_Screenshot_20200627-103149_Ring.jpg,image/jpg,0.8738044500350952,-5.172518253326416,9.228546142578125,0.09611563384532928,-4.185593605041504,2,9.228546142578125,506
{F8040679-0375-436A-8191-185F48319CC9},2020/8/1,We saw one more hornets at least two inches long for a period of a week.  We kept part of them to show the girls.  Am assuming they were traveling through the Odessa area,Negative ID,Thanks for the submission. Those are Cicada killers. ,2020/8/1,47.332474,-118.678317,ATT1474_Asian  Giant Hornets.jpg,image/jpg,3.9534099102020264,-15.137433052062988,-0.6518932580947876,11.411941528320312,0.7641253471374512,3,11.411941528320312,507
{9D06EA63-FE68-438B-ABD2-D617DB62B026},2020/8/1,"On patio 408 Canyon Place, Wentachee",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.42798,-120.36017,ATT1475_78EFA038-3992-4FF6-B5A5-41A1610FAB4D.jpg,image/jpg,-1.6439639329910278,-5.157187461853027,2.654700756072998,9.412099838256836,-4.511120319366455,3,9.412099838256836,508
{9496EF24-2DBD-494A-84C8-CE14D25E7788},2020/8/1,"This is the second one we’ve found in our garage.  We live in Moses Lake.  It looks like a hornet, but I don’t see any wings.  It is way bigger than any bee or hornet we’ve ever seen.",Negative ID,Thanks for the submission. That is a Jerusalem cricket.,2020/8/1,47.13196,-119.2771,ATT1476_D88A7DD9-8A34-4027-9A81-E0B44B045E33.jpg,image/jpg,0.2953198552131653,7.221301555633545,1.0061455965042114,-6.364433288574219,-1.0848392248153687,1,7.221301555633545,509
{F4E0D4F3-9790-4F15-9DE3-24225F537B84},2020/8/1,"Is this an Asian ""murder"" hornet?  It was captured/wounded by our dog who grabbed it from the tree trunk where we had set a trap as instructed.",Negative ID,"Thanks for the submission. No, that's a native, elm sawfly. ",2020/8/1,47.283842,-122.104553,ATT1477_IMG_4647.jpg,image/jpg,-3.6338722705841064,-3.5678741931915283,0.044249773025512695,8.48267936706543,-0.873927652835846,3,8.48267936706543,510
{F4E0D4F3-9790-4F15-9DE3-24225F537B84},2020/8/1,"Is this an Asian ""murder"" hornet?  It was captured/wounded by our dog who grabbed it from the tree trunk where we had set a trap as instructed.",Negative ID,"Thanks for the submission. No, that's a native, elm sawfly. ",2020/8/1,47.283842,-122.104553,ATT1478_IMG_4645.jpg,image/jpg,3.6347923278808594,-9.280559539794922,2.143841505050659,5.086251258850098,-1.2058902978897095,3,5.086251258850098,511
{F4E0D4F3-9790-4F15-9DE3-24225F537B84},2020/8/1,"Is this an Asian ""murder"" hornet?  It was captured/wounded by our dog who grabbed it from the tree trunk where we had set a trap as instructed.",Negative ID,"Thanks for the submission. No, that's a native, elm sawfly. ",2020/8/1,47.283842,-122.104553,ATT1479_IMG_4650.jpg,image/jpg,0.39530086517333984,-7.614498138427734,-2.243108034133911,13.074211120605469,-3.3784079551696777,3,13.074211120605469,512
{F4E0D4F3-9790-4F15-9DE3-24225F537B84},2020/8/1,"Is this an Asian ""murder"" hornet?  It was captured/wounded by our dog who grabbed it from the tree trunk where we had set a trap as instructed.",Negative ID,"Thanks for the submission. No, that's a native, elm sawfly. ",2020/8/1,47.283842,-122.104553,ATT1480_IMG_4640.jpg,image/jpg,0.6161887645721436,-5.064399719238281,0.3244441747665405,13.081276893615723,-8.793111801147461,3,13.081276893615723,514
{D7F4A889-5437-4644-9FBE-6232EEC5B99C},2020/8/1,"Couldn't get a close look at the distinguishing face. Found on residential property, not threatened. Flew away shortly after picture",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.074944,-120.030058,ATT1481_IMG_20200801_141958.jpg,image/jpg,-6.809719085693359,-11.0728120803833,10.451942443847656,2.540581703186035,5.314109802246094,2,10.451942443847656,515
{D7F4A889-5437-4644-9FBE-6232EEC5B99C},2020/8/1,"Couldn't get a close look at the distinguishing face. Found on residential property, not threatened. Flew away shortly after picture",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.074944,-120.030058,ATT1482_IMG_20200801_141957.jpg,image/jpg,-9.436580657958984,-10.944380760192871,12.762065887451172,3.6438186168670654,4.17558479309082,2,12.762065887451172,516
{D7F4A889-5437-4644-9FBE-6232EEC5B99C},2020/8/1,"Couldn't get a close look at the distinguishing face. Found on residential property, not threatened. Flew away shortly after picture",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/1,47.074944,-120.030058,ATT1483_IMG_20200801_141954.jpg,image/jpg,-7.238250255584717,-11.323587417602539,11.427867889404297,4.949883460998535,2.448212146759033,2,11.427867889404297,517
{368C57F6-D74C-4C0D-B582-B5D6793F84EB},2020/7/2,Thing was bigger than any  hornet I’ve ever seen along the bank off south stillagamish river in my back yard haven’t seen anymore,Negative ID,"Thanks for the submission. That is a native, elm sawfly.  ",2020/8/1,48.100395,-121.998318,ATT1484_DCA3BC33-ED7C-4DF0-92E2-ECC8ECC315F8.jpg,image/jpg,0.7865358591079712,-10.697147369384766,4.958126544952393,9.715108871459961,-3.934081554412842,3,9.715108871459961,518
{BF674A70-B7A9-4435-A5DD-DA60C40E8056},2020/7/15,"took a few photos, didn't think it might be a giant Asian hornet...just saw a new article and noticed the similarities.",Negative ID,Thanks for the submission. That is a Robber fly.  ,2020/8/1,47.830678,-122.068407,ATT1485_20200715_134741.jpg,image/jpg,-4.384683609008789,-5.978909492492676,8.48649787902832,2.2819387912750244,0.20174598693847656,2,8.48649787902832,519
{BF674A70-B7A9-4435-A5DD-DA60C40E8056},2020/7/15,"took a few photos, didn't think it might be a giant Asian hornet...just saw a new article and noticed the similarities.",Negative ID,Thanks for the submission. That is a Robber fly.  ,2020/8/1,47.830678,-122.068407,ATT1486_20200715_134739.jpg,image/jpg,-4.068296432495117,-5.369750022888184,8.494760513305664,3.6505651473999023,-2.2302803993225098,2,8.494760513305664,520
{BF674A70-B7A9-4435-A5DD-DA60C40E8056},2020/7/15,"took a few photos, didn't think it might be a giant Asian hornet...just saw a new article and noticed the similarities.",Negative ID,Thanks for the submission. That is a Robber fly.  ,2020/8/1,47.830678,-122.068407,ATT1487_20200715_134736.jpg,image/jpg,-3.543948173522949,-4.537199020385742,7.907956123352051,2.361093044281006,-1.3507269620895386,2,7.907956123352051,521
{564DA0FA-1020-4A75-9A73-01AA52A4C160},2020/8/1,"Observed on a onion blossom yesterday and captured there today.  Photo is of underside, colors black and reddish orange. Not large.  I’ll save the specimen for a few days and watch for others.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.443886,-122.341433,ATT1488_image.jpg,image/jpg,10.181647300720215,-10.466596603393555,-2.902700662612915,4.628303527832031,-0.6974086761474609,0,10.181647300720215,522
{7A59C1E6-B8A2-453E-B455-8395199EDD9B},2020/7/31,I tried to vacuum it up with a long attachment but wasn't able to.  I did take several pictures.  I've seen paper wasps many times over the years but have never seen a wasp or hornet this big.,Negative ID,Thanks for the submission. That is a Golden digger wasp. Not necessary to vacuum up. ,2020/8/1,47.271728,-122.45979,ATT1489_20200731_122726.jpg,image/jpg,-12.304240226745605,1.2315313816070557,5.704837799072266,8.938505172729492,-2.5410780906677246,3,8.938505172729492,523
{2634A99C-F6EE-4E2F-B028-B9AA2F3DF1E4},2020/8/1,Large Hornet unusual markings than normal for the area,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/1,47.87887,-122.292205,ATT1490_Mukilteo Hornet 080120.jpg,image/jpg,-7.959262847900391,0.5979701280593872,-0.12975037097930908,14.520891189575195,-6.2538251876831055,3,14.520891189575195,525
{D94CB4DA-970E-4764-913A-79F99D6A246F},2020/8/1,This morning I saw a large insect flying around. This afternoon while chopping wood I saw a smaller version and killed it. The larger one then came back and I was able to kill it as well.,Negative ID,"Thanks for the submission. Oh, wow! That is a spectacular female horntail sawfly. Harmless and okay to release!",2020/8/1,47.672049,-122.154034,ATT1491_image.jpg,image/jpg,-1.5274417400360107,-11.438688278198242,8.009459495544434,9.542967796325684,-4.116747856140137,3,9.542967796325684,526
{D94CB4DA-970E-4764-913A-79F99D6A246F},2020/8/1,This morning I saw a large insect flying around. This afternoon while chopping wood I saw a smaller version and killed it. The larger one then came back and I was able to kill it as well.,Negative ID,"Thanks for the submission. Oh, wow! That is a spectacular female horntail sawfly. Harmless and okay to release!",2020/8/1,47.672049,-122.154034,ATT1492_image.jpg,image/jpg,3.0345606803894043,-8.76712417602539,0.83453369140625,10.709927558898926,-5.4990949630737305,3,10.709927558898926,527
{D94CB4DA-970E-4764-913A-79F99D6A246F},2020/8/1,This morning I saw a large insect flying around. This afternoon while chopping wood I saw a smaller version and killed it. The larger one then came back and I was able to kill it as well.,Negative ID,"Thanks for the submission. Oh, wow! That is a spectacular female horntail sawfly. Harmless and okay to release!",2020/8/1,47.672049,-122.154034,ATT1493_image.jpg,image/jpg,-9.538192749023438,-2.2543249130249023,3.0730371475219727,9.621739387512207,-0.5117666721343994,3,9.621739387512207,528
{D94CB4DA-970E-4764-913A-79F99D6A246F},2020/8/1,This morning I saw a large insect flying around. This afternoon while chopping wood I saw a smaller version and killed it. The larger one then came back and I was able to kill it as well.,Negative ID,"Thanks for the submission. Oh, wow! That is a spectacular female horntail sawfly. Harmless and okay to release!",2020/8/1,47.672049,-122.154034,ATT1494_image.jpg,image/jpg,-18.24593162536621,-3.2523646354675293,0.4868948459625244,15.462121963500977,6.293003082275391,3,15.462121963500977,529
{CDBC4598-F579-4DDF-8BA5-C43B08C1553B},2020/8/1, ,Negative ID,"Thanks for the submission. That was a female horntail sawfly. They are harmless, please don't kill them.",2020/8/1,47.289738,-122.187615,ATT1495_20200801_153139.jpg,image/jpg,-4.515642166137695,0.48364901542663574,-2.2528343200683594,12.302294731140137,-4.197903633117676,3,12.302294731140137,530
{CDBC4598-F579-4DDF-8BA5-C43B08C1553B},2020/8/1, ,Negative ID,"Thanks for the submission. That was a female horntail sawfly. They are harmless, please don't kill them.",2020/8/1,47.289738,-122.187615,ATT1496_20200801_153900.jpg,image/jpg,1.183118462562561,-6.53212833404541,0.2835426330566406,8.372893333435059,-2.857567071914673,3,8.372893333435059,531
{907FAA06-DBA3-42FF-A4B5-F74E4BEDBA07},2020/8/1,"We had two little starter bee hives on the roof up until a week ago. They have completely disappeared. Not sure if it’s the specimen you’re looking for, but thought I’d report it anyway.",Negative ID,Thanks for the submission. That is a Golden digger wasp.  Sorry to hear about your bee hives.,2020/8/1,47.504305,-122.182345,ATT1497_3AEEA0AD-F654-4F46-8123-A4DAD6A2B8EA.jpg,image/jpg,-11.893933296203613,-1.5074598789215088,4.685237407684326,8.82097339630127,0.5972973108291626,3,8.82097339630127,532
{907FAA06-DBA3-42FF-A4B5-F74E4BEDBA07},2020/8/1,"We had two little starter bee hives on the roof up until a week ago. They have completely disappeared. Not sure if it’s the specimen you’re looking for, but thought I’d report it anyway.",Negative ID,Thanks for the submission. That is a Golden digger wasp.  Sorry to hear about your bee hives.,2020/8/1,47.504305,-122.182345,ATT1498_7C103D70-B018-4C20-9276-6D67F5AAA8C0.jpg,image/jpg,-11.825519561767578,-3.1172213554382324,4.350438594818115,12.525341033935547,-1.1306017637252808,3,12.525341033935547,533
{F7B2FB86-E84B-49B7-9C10-0A71C80B87C1},2020/8/1, ,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/1,46.953684,-122.830608,ATT1499_4B2AFA36-4FD3-4C98-B6F7-BB87DD786F9E.jpg,image/jpg,-12.257257461547852,3.5242342948913574,5.007481575012207,2.7996296882629395,1.330156683921814,2,5.007481575012207,534
{E377A72B-3AFE-4394-9C4D-96671F7AD570},2020/7/23,It was unlike anything I had seen before. It looked to be 1 1/4” or longer. And it was incredibly fat.,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/2,47.41494,-120.30522,ATT1500_5223612D-55B9-48C0-AC43-E60B93F753B4.jpg,image/jpg,-13.919183731079102,-1.1781182289123535,-0.99027419090271,14.298566818237305,2.198338508605957,3,14.298566818237305,537
{0458624A-52DC-4C6B-8DAB-AD1FB54EB6D0},2020/8/2,Found dead hornet in pool filter.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/2,47.267459,-122.536725,ATT1501_9855F965-C596-4FAD-B5C5-1027522A2E68.jpg,image/jpg,-0.5730654001235962,3.887190341949463,1.5736552476882935,-0.11390030384063721,-3.371457099914551,1,3.887190341949463,538
{0458624A-52DC-4C6B-8DAB-AD1FB54EB6D0},2020/8/2,Found dead hornet in pool filter.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/2,47.267459,-122.536725,ATT1502_AC1294CC-E223-4672-B18F-43EFE9229071.jpg,image/jpg,-0.8423299789428711,1.0486745834350586,2.334411144256592,0.5761833190917969,-1.9899322986602783,2,2.334411144256592,539
{0458624A-52DC-4C6B-8DAB-AD1FB54EB6D0},2020/8/2,Found dead hornet in pool filter.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/2,47.267459,-122.536725,ATT1503_72EAD939-D536-4D34-A363-5DF54C6E1769.jpg,image/jpg,5.347333908081055,1.085209846496582,1.4447273015975952,-1.1869728565216064,-5.572693347930908,0,5.347333908081055,540
{0458624A-52DC-4C6B-8DAB-AD1FB54EB6D0},2020/8/2,Found dead hornet in pool filter.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020/8/2,47.267459,-122.536725,ATT1504_image.jpg,image/jpg,-0.20717495679855347,2.3115756511688232,1.0339884757995605,0.03412675857543945,-1.8989832401275635,1,2.3115756511688232,541
{D6FB1ADF-D586-40D3-91E9-1D6A68D0D3FA},2020/8/2, ,Negative ID,Thanks for the submission. That was a femaile horntail sawfly. Please don't kill them.,2020/8/2,47.58588,-122.388727,ATT1505_0093C5EB-5A9E-4DB6-BDFE-747747AA0E79.jpg,image/jpg,-9.569968223571777,0.6943655014038086,6.769141674041748,7.671938896179199,-4.7673211097717285,3,7.671938896179199,542
{9564404B-45E2-48F7-8ADD-1D909BA12E5B},2020/8/2,"Noted on flower, approximately 1-1.5 inches long, stinger observed.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/2,47.724855,-117.452548,ATT1506_7182ED00-414C-45E2-8591-30330DFC59A3.jpg,image/jpg,-11.282846450805664,1.3412857055664062,4.901978492736816,5.36633825302124,0.25438839197158813,3,5.36633825302124,543
{9564404B-45E2-48F7-8ADD-1D909BA12E5B},2020/8/2,"Noted on flower, approximately 1-1.5 inches long, stinger observed.",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020/8/2,47.724855,-117.452548,ATT1507_5CBBEAA9-EBAF-4FDB-91E2-7CBC3ABE910B.jpg,image/jpg,-9.405410766601562,0.24196791648864746,4.8813300132751465,4.278862953186035,0.5450140237808228,2,4.8813300132751465,544
{78F15FD1-4D30-466C-93A0-768F4078874D},2020/7/27,I'm pretty certain this was a Murder Hornet.,Unverified, ,2020/8/2,47.38071,-122.02141,ATT1508_Screenshot_20200801-182218.png,image/png,-5.572886943817139,6.034359455108643,3.7573742866516113,-3.5296640396118164,-0.8165796995162964,1,6.034359455108643,545
{F6609EFD-5842-4EAD-AEDF-2BEB651E8B1A},2020/7/26,"The bee was HUGE. My brother killed it, but didn’t keep the body. It was “fighting” with the other (different) bees around it. We have a minute long video that shows it more clearly moving around.",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020/8/2,47.568855,-119.448137,ATT1509_007A3564-68E8-4544-BBDC-3A574830788A.jpg,image/jpg,-8.429361343383789,-2.9911742210388184,7.77412223815918,-1.465789794921875,5.566854000091553,2,7.77412223815918,546
{A1EC20D0-0BFE-4B48-9075-D840FBA68247},2020/8/2,It doesn’t have a yellow face but seems large for a yellow jacket. It’s about 1.3 inches,Negative ID,Thanks for the submission. That looks like a Sesiid moth (hornet mimic).,2020/8/2,47.599146,-122.014982,ATT1510_76A1603F-A2C4-4E99-ABF6-C22DA9792375.jpg,image/jpg,2.2717950344085693,0.43985503911972046,0.5960661172866821,3.6521525382995605,-6.333744049072266,3,3.6521525382995605,548
{33001269-5BE5-4B3C-82C5-CD0F3980B87D},2020/8/2, ,Negative ID,Thanks for the submission. That is a female horntail sawfly. Harmless and okay to release!,2020/8/2,47.931978,-122.059667,ATT1511_685767AD-030C-41D7-B35D-8716FCC42EB3.jpg,image/jpg,2.109828472137451,-2.6628360748291016,-2.7827439308166504,8.569989204406738,-4.335748195648193,0,8.569989204406738,549
{151B9467-B572-405A-A48E-8F06594A7276},2020/8/2,The wings look the same but its all black.  We have seen several of these. Some have had yellow stripes but the one we have a picture of doesnt seem to be the same but we are wondering.,Negative ID,Thanks for the submission. That is a female horntail sawfly. Harmless!,2020/8/2,47.460384,-122.344268,ATT1512_IMG_3066.jpg,image/jpg,-0.6140771508216858,-3.9529507160186768,-0.3655482530593872,5.989751815795898,-0.47361236810684204,3,5.989751815795898,550
{151B9467-B572-405A-A48E-8F06594A7276},2020/8/2,The wings look the same but its all black.  We have seen several of these. Some have had yellow stripes but the one we have a picture of doesnt seem to be the same but we are wondering.,Negative ID,Thanks for the submission. That is a female horntail sawfly. Harmless!,2020/8/2,47.460384,-122.344268,ATT1513_IMG_3065.jpg,image/jpg,-10.152885437011719,-3.42924427986145,3.5986082553863525,11.065765380859375,-0.6110167503356934,3,11.065765380859375,551
{62EEFE61-A919-49FC-9618-027C89C7FC37},2020/8/2,Unfamiliar species. Is this the Asian hornet?,Negative ID,"Thanks for the submission. That is a beautiful, horntail sawfly. She is harmless and okay to release back outside.",2020/8/2,48.408537,-122.927571,ATT1514_A022D219-6949-4E04-AB18-C9978BADBA0A.jpg,image/jpg,6.762545585632324,-0.6928336024284363,-0.32564234733581543,1.9190338850021362,-6.69964075088501,0,6.762545585632324,552
{62EEFE61-A919-49FC-9618-027C89C7FC37},2020/8/2,Unfamiliar species. Is this the Asian hornet?,Negative ID,"Thanks for the submission. That is a beautiful, horntail sawfly. She is harmless and okay to release back outside.",2020/8/2,48.408537,-122.927571,ATT1515_91553680-3A41-415E-9A51-8335751E3AA0.jpg,image/jpg,6.762545585632324,-0.6928336024284363,-0.32564234733581543,1.9190338850021362,-6.69964075088501,0,6.762545585632324,553
{08A38C25-9B0F-46E0-A190-565245411BCB},2020/8/2, ,Negative ID,"Thanks for the submission. That is a harmless, horntail sawfly female.",2020/8/2,47.19044,-122.29537,ATT1516_image.jpg,image/jpg,-0.4192311763763428,-7.674106597900391,4.298815727233887,5.219616413116455,-0.8513944149017334,3,5.219616413116455,554
